seed,timestep,drift,mean_reversion_speed,mean_price,liquid_exchange_prices,uniswap_prices,uniswap_x_reserves,uniswap_y_reserves,arbitrageur_balance_x,arbitrageur_balance_y
5615397392323719384,0.0027397,0.10000000000000002,50.0,1.0,1.004100215508516,0.0,1000.0,1000.0,340282366920938463463374607431768211455,340282366920938463463374607431768211455
5615397392323719384,0.0027397,0.10000000000000002,50.0,1.0,1.0072326271989454,1.0042172713720834,997.9011615658595,1002.1095815667002,340282366920938463461265025865068111154,340282366920938463465473445865908683446
5615397392323719384,0.0027397,0.10000000000000002,50.0,1.0,1.0079805661441712,1.0049577370159395,997.5340128635588,1002.4795241637912,340282366920938463460895083267976937936,340282366920938463465840594568209380205
5615397392323719384,0.0027397,0.10000000000000002,50.0,1.0,0.9972674206107215,1.0002611946154218,999.8766530214738,1000.1378154193291,340282366920938463463236792012439135341,340282366920938463463497954410294466714
5615397392323719384,0.0027397,0.10000000000000002,50.0,1.0,0.995459956540894,0.9984526092381939,1000.7831855385513,999.234582882678,340282366920938463464140024549090230932,340282366920938463462591421893216978992
5615397392323719384,0.0027397,0.10000000000000002,50.0,1.0,0.9897912983271447,0.9927610936036074,1003.652142284237,996.3867983717025,340282366920938463466987809060065620572,340282366920938463459722465147531153980
5615397392323719384,0.0027397,0.10000000000000002,50.0,1.0,1.0016165349916415,0.9986205006113487,1000.707762152211,999.3272864061032,340282366920938463464047321025665009622,340282366920938463462666845279557284973
5615397392323719384,0.0027397,0.10000000000000002,50.0,1.0,1.0026392272491946,0.9996328307273362,1000.2016854635651,999.8344421381962,340282366920938463463540165293571932223,340282366920938463463172921968203199588
5615397392323719384,0.0027397,0.10000000000000002,50.0,1.0,1.0085154010726376,1.005498679710535,997.2843206561062,1002.7680677157326,340282366920938463460606539716035602466,340282366920938463466090286775662061493
5615397392323719384,0.0027397,0.10000000000000002,50.0,1.0,1.001951337498269,1.004965435457347,997.5492672778653,1002.5025337800572,340282366920938463460872073651710920488,340282366920938463465825340153902934073
5615397392323719384,0.0027397,0.10000000000000002,50.0,1.0,0.9994927495303276,1.0024965482166905,998.778707782514,1001.2722069842969,340282366920938463462102400447471333452,340282366920938463464595899649254265450
5615397392323719384,0.0027397,0.10000000000000002,50.0,1.0,0.9977424682515186,1.0007420701467726,999.6551570327507,1000.3969712818522,340282366920938463462977636149916046937,340282366920938463463719450399017501162
5615397392323719384,0.0027397,0.10000000000000002,50.0,1.0,0.9911548162429504,0.9941273401937645,1002.9803864713157,997.090223869243,340282366920938463466284383562525166820,340282366920938463460394220960452516501
5615397392323719384,0.0027397,0.10000000000000002,50.0,1.0,0.9823108800568913,0.985253438539472,1007.4938134860441,992.6367440443705,340282366920938463470737863387397685401,340282366920938463455880793945724025983
5615397392323719384,0.0027397,0.10000000000000002,50.0,1.0,0.9761045469678425,0.9790323706253473,1010.6945059273238,989.5026381160419,340282366920938463473871969315726244803,340282366920938463452680101504444372495
5615397392323719384,0.0027397,0.10000000000000002,50.0,1.0,0.9741584879250178,0.9770868388695348,1011.7017413141605,988.520456299457,340282366920938463474854151132311222962,340282366920938463451672866117607701442
5615397392323719384,0.0027397,0.10000000000000002,50.0,1.0,0.9854563905326783,0.9825081768145768,1008.9108556898595,991.2631653922786,340282366920938463472111442039489747027,340282366920938463454463751741908715134
5615397392323719384,0.0027397,0.10000000000000002,50.0,1.0,0.981095284016273,0.9825081768145768,1008.9108556898595,991.2631653922786,340282366920938463472111442039489747027,340282366920938463454463751741908715134
5615397392323719384,0.0027397,0.10000000000000002,50.0,1.0,0.9940236021133515,0.9910543976093167,1004.5578559884237,995.5714808303142,340282366920938463467803126601454104528,340282366920938463458816751443344467509
5615397392323719384,0.0027397,0.10000000000000002,50.0,1.0,1.0027607417602642,0.9997655744734669,1000.1783746164285,999.943907274332,340282366920938463463430700157436157614,340282366920938463463196232815339667883
5615397392323719384,0.0027397,0.10000000000000002,50.0,1.0,1.0070171439689732,1.0040024641272227,998.0689344332319,1002.0636695397964,340282366920938463461310937891971818438,340282366920938463465305672998536312223
5615397392323719384,0.0027397,0.10000000000000002,50.0,1.0,1.004782175181088,1.0040024641272227,998.0689344332319,1002.0636695397964,340282366920938463461310937891971818438,340282366920938463465305672998536312223
5615397392323719384,0.0027397,0.10000000000000002,50.0,1.0,1.0032825867484874,1.0040024641272227,998.0689344332319,1002.0636695397964,340282366920938463461310937891971818438,340282366920938463465305672998536312223
5615397392323719384,0.0027397,0.10000000000000002,50.0,1.0,1.0013565907217832,1.0040024641272227,998.0689344332319,1002.0636695397964,340282366920938463461310937891971818438,340282366920938463465305672998536312223
5615397392323719384,0.0027397,0.10000000000000002,50.0,1.0,1.0121358251558417,1.0091070958229573,995.5451241297668,1004.6116489712945,340282366920938463458762958460473717152,340282366920938463467829483302001464042
5615397392323719384,0.0027397,0.10000000000000002,50.0,1.0,1.0128913836594013,1.009853831500213,995.1775313475521,1004.983843054249,340282366920938463458390764377519348349,340282366920938463468197076084216232660
5615397392323719384,0.0027397,0.10000000000000002,50.0,1.0,1.0107205927019662,1.009853831500213,995.1775313475521,1004.983843054249,340282366920938463458390764377519348349,340282366920938463468197076084216232660
5615397392323719384,0.0027397,0.10000000000000002,50.0,1.0,1.0011332904278614,1.0041371762058582,998.0105840450926,1002.1395296865985,340282366920938463461235077745169638056,340282366920938463465364023386675589525
5615397392323719384,0.0027397,0.10000000000000002,50.0,1.0,0.9981591150019158,1.0011581374935046,999.4965465023719,1000.6541009275047,340282366920938463462720506504263514614,340282366920938463463878060929396373808
